[2025-05-27 13:36:25,965] INFO in logging: Request: GET /
[2025-05-27 13:36:26,766] INFO in logging: Request: GET /favicon.ico
[2025-05-27 13:36:26,785] INFO in logging: Response: 404 for GET /favicon.ico
[2025-05-27 13:41:42,934] INFO in logging: Request: GET /
[2025-05-27 13:41:42,939] INFO in main: Root directory accessed: GET /
[2025-05-27 13:41:42,941] INFO in logging: Response: 200 for GET /
2025-05-27 15:33:10,740 - logging.py - dispatch - INFO - Request: POST /users
2025-05-27 15:33:10,767 - user.py - create_user - INFO - Received request to create user with email: shubham1234@gmail.com
2025-05-27 15:34:08,101 - logging.py - dispatch - INFO - Request: POST /users
2025-05-27 15:34:08,114 - user.py - create_user - INFO - Received request to create user with email: hello@gmail.com
2025-05-27 15:34:08,592 - user.py - create_user - INFO - User created with ID: 10, Email: hello@gmail.com
2025-05-27 15:34:08,598 - logging.py - dispatch - INFO - Response: 201 for POST /users
2025-05-28 13:46:46,159 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:46:46,168 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 13:46:53,221 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 13:46:54,131 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 13:47:05,991 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:47:06,017 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 13:51:16,619 - logging.py - dispatch - INFO - Request: POST /users
2025-05-28 13:51:16,654 - user.py - create_user - INFO - Received request to create user with email: google911@gmail.com
2025-05-28 13:51:17,093 - user.py - create_user - INFO - User created with ID: 11, Email: google911@gmail.com
2025-05-28 13:51:17,101 - logging.py - dispatch - INFO - Response: 201 for POST /users
2025-05-28 13:51:47,114 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 13:51:47,569 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 13:51:55,674 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:51:55,680 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 13:57:09,707 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:57:09,740 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 13:57:30,584 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:57:30,591 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 13:59:09,643 - logging.py - dispatch - INFO - Request: POST /posts/
2025-05-28 13:59:09,758 - logging.py - dispatch - INFO - Response: 201 for POST /posts/
2025-05-28 13:59:58,276 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 13:59:58,280 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 14:02:08,520 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:02:08,533 - logging.py - dispatch - INFO - Response: 400 for POST /resumes/upload
2025-05-28 14:03:15,088 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:04:12,275 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 14:04:12,697 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 14:04:23,745 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:40:18,216 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:40:18,260 - logging.py - dispatch - INFO - Response: 401 for POST /resumes/upload
2025-05-28 14:40:26,783 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 14:40:27,360 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 14:40:30,418 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:41:00,639 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 14:41:01,317 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 14:41:05,906 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:56:18,600 - logging.py - dispatch - INFO - Request: POST /users
2025-05-28 14:56:18,640 - user.py - create_user - INFO - Received request to create user with email: google911@gmail.com
2025-05-28 14:56:19,358 - user.py - create_user - INFO - User created with ID: 1, Email: google911@gmail.com
2025-05-28 14:56:19,361 - logging.py - dispatch - INFO - Response: 201 for POST /users
2025-05-28 14:56:24,329 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 14:56:24,746 - logging.py - dispatch - INFO - Response: 200 for POST /login
2025-05-28 14:56:30,565 - logging.py - dispatch - INFO - Request: GET /
2025-05-28 14:56:30,572 - main.py - root - INFO - Root directory accessed: GET /
2025-05-28 14:56:30,573 - logging.py - dispatch - INFO - Response: 200 for GET /
2025-05-28 14:56:35,531 - logging.py - dispatch - INFO - Request: POST /resumes/upload
2025-05-28 14:56:35,637 - logging.py - dispatch - INFO - Response: 201 for POST /resumes/upload
2025-05-28 16:17:48,051 - logging.py - dispatch - INFO - Request: GET //download
2025-05-28 16:17:48,058 - logging.py - dispatch - INFO - Response: 404 for GET //download
2025-05-28 16:17:55,480 - logging.py - dispatch - INFO - Request: POST /login
2025-05-28 16:17:56,294 - logging.py - dispatch - INFO - Response: 200 for POST /login
